"id","title","address ","arv","cardiovascular","dental","department ","diabetes","emergency ","free_obstetric_care_program   ","general_consultation","hypertension","institution_code","intensive_care","laboratory","latitude ","longitude","malaria","number_of_adult_beds","number_of_pediatric_beds","obgyn","operating_room","orl ","palliative_care","pediatrics","pharmacy","physical_therapy","psychology_service","section","status","surgery","telephone","town ","type","vaccination"
"111508","Camathe"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","55107","0","1","19.3419","-72.3388 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT MICHEL","CSL","1"
"111509","Bas de Sault"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55105","0","0","19.453499999","-72.32080000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT MICHEL","CAL","1"
"111510","Disp Bon Berger"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","55109","0","0","19.372","-72.3315 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT MICHEL","CAL","1"
"111511","CSL de St Raphaël"," ","0","0","0","NORD  ","0","1","0","1","1","34101","0","1","19.4421","-72.20050000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT RAPHAEL","CSL","1"
"111512","St Joseph"," ","0","0","0","NORD  ","1","0","0","1","1","34102","0","1","19.4375","-72.20050000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT RAPHAEL","CAL","0"
"111513","Disp de Sainte Suzanne"," ","0","0","0","NORD EST  ","1","1","0","1","0","43201","0","1","19.584499999","-72.08899999 ","1","2 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINTE SUZANNE","CSL","1"
"111514","Disp de Dupity"," ","0","0","1","NORD EST  ","0","1","0","1","1","43202","0","1","19.484500000","-72.04999999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINTE SUZANNE","CSL","1"
"111515","Centre de Santé sans Lit de Saut d’Eau"," ","0","0","0","CENTRE  ","0","1","0","1","1","62201","0","0","18.819600000","-72.20189999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAUT D'EAU","CSL","1"
"111516","Centre de Santé Coupe Madi gras"," ","0","0","0","CENTRE  ","0","0","0","0","0","62201a","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","SAUT D'EAU","CSL","0"
"111517","Disp Montagne Terrible (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","62203","0","0","18.8308","-72.2370 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","SAUT D'EAU","CAL","0"
"111518","Disp Cap Anamur (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","62204","0","0","18.8308","-72.2370 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","SAUT D'EAU","CAL","0"
"111519","Centre de Santé de Savanette"," ","0","0","0","CENTRE  ","0","1","0","1","1","63301","0","1","18.7461","-71.8414 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAVANETTE","CSL","1"
"111520","Disp de Colombier"," ","0","0","0","CENTRE  ","0","1","0","1","1","63302","0","0","18.747","-71.82269999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAVANETTE","CAL","1"
"111521","Bonneau"," ","0","0","0","NORD OUEST  ","0","1","0","1","0","92101","0","1","19.9072","-72.6554 ","0","3 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT LOUIS DU NORD","CSL","0"
"111522","St Louis du Nord"," ","0","1","0","NORD OUEST  ","0","0","0","1","0","92102","0","1","19.9328","-72.72050000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT LOUIS DU NORD","CSL","0"
"111523","NWCM"," ","0","0","1","NORD OUEST  ","1","1","1","1","0","92103","0","1","19.8725","-72.6968 ","1","7 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT LOUIS DU NORD","CSL","1"
"111524","Desgranges"," ","0","0","0","NORD OUEST  ","1","0","0","1","1","92104","0","1","19.925699999","-72.70789999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT LOUIS DU NORD","CSL","1"
"111525","Chamoise"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","92105","0","0","19.8725","-72.6968 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","SAINT LOUIS DU NORD","CSL","0"
"111526","Glacis"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","92106","0","0","19.8725","-72.6968 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT LOUIS DU NORD","CSL","1"
"111527","La Perrière"," ","0","0","0","NORD OUEST  ","0","0","0","1","1","92107","0","0","19.8725","-72.6968 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT LOUIS DU NORD","CSL","1"
"111528","Jean Clair"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","92108","0","0","19.872484","-72.696816 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","SAINT LOUIS DU NORD","CSL","0"
"111529","Gaspard"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","92109","0","0","19.8725","-72.6968 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT LOUIS DU NORD","CSL","1"
"111530","Chaineau"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","92110","0","0","19.8725","-72.6968 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","SAINT LOUIS DU NORD","CSL","0"
"111531","Villaceau"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","92111","0","0","19.938199999","-72.73789999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","SAINT LOUIS DU NORD","CSL","0"
"111532","Zabricot"," ","0","0","0","NORD OUEST  ","1","0","0","1","1","92112","0","1","19.914200000","-72.69700000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT LOUIS DU NORD","CSL","1"
"111533","Guichard"," ","0","0","0","NORD OUEST  ","0","0","0","1","0","92113","0","0","19.8725","-72.6968 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINT LOUIS DU NORD","CSL","1"
"111534","Centre de santé croix des missions"," ","0","1","1","OUEST  ","0","1","0","1","1","11219","0","1","18.5704","-72.2915 ","0","0 ","0","0","0","0","1","0","1","0","0"," ","Privée","0","","TABARRE","CSL","1"
"111535","Centre de santé Mais gaté"," ","0","0","0","OUEST  ","0","0","0","0","0","11220","0","0","18.574200000","-72.2971 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","TABARRE","CSL","0"
"111536","Centre de Santé de Terre-Neuve"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52201","0","0","19.5989","-72.7807 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","TERRE NEUVE","CAL","1"
"111537","Disp Lagon"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52202","0","0","19.5608","-72.727 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","TERRE NEUVE","CAL","0"
"111538","CSL de Terrier Rouge"," ","0","0","0","NORD EST  ","1","1","1","1","1","43301","0","1","19.637599999","-71.95359999 ","1","3 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","TERRIER ROUGE","CSL","1"
"111539","CSL de Grand Bassin"," ","0","0","0","NORD EST  ","0","0","1","0","0","43302","0","0","19.573899999","-71.93689999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","TERRIER ROUGE","CSL","0"
"111540","Disp de Phaéton"," ","0","0","0","NORD EST  ","0","1","0","1","1","43303","0","0","19.677700000","-71.89539999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","TERRIER ROUGE","CAL","1"
"111541","Disp de Danda"," ","0","0","0","NORD EST  ","1","1","0","1","1","43304","0","1","19.560400000","-71.88580000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","TERRIER ROUGE","CAL","1"
"111542","Centre sans lit de Thiotte"," ","0","0","0","SUD EST  ","1","1","0","0","1","23301","0","1","18.2376","-71.86010000 ","0","1 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","THIOTTE","CSL","1"
"111543","Disp Bleck"," ","0","0","0","SUD EST  ","0","1","0","0","0","23302","0","1","18.2155","-71.8531 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","THIOTTE","CAL","0"
"111544","Disp Savane Zombi"," ","0","0","0","SUD EST  ","1","1","0","0","1","23303","0","1","18.2775","-71.8108 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","THIOTTE","CAL","1"
"111545","Disp Mare Blanche"," ","0","0","0","SUD EST  ","1","1","0","0","1","23304","0","1","18.2155","-71.8531 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","THIOTTE","CAL","1"
"111546","CSL Sacré- Coeur"," ","0","0","1","SUD EST  ","1","1","0","0","1","23305","0","1","18.2155","-71.8531 ","1","2 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","THIOTTE","CSL","1"
"111547","Disp de Boc Banic"," ","0","0","0","CENTRE  ","0","0","0","1","1","64201","0","0","19.051100000","-71.75 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","THOMASSIQUE","CAL","1"
"111548","Clinique St Joseph de Thomassique"," ","0","0","0","CENTRE  ","0","0","1","0","0","64202","0","0","19.0838","-71.83929999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","THOMASSIQUE","CAL","0"
"111549","C/S de Thomazeau"," ","0","0","0","OUEST  ","0","0","0","0","0","13201","0","0","18.654399999","-72.09380000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","THOMAZEAU","CAL","0"
"111550","Centre de Santé de Thomonde"," ","1","1","1","CENTRE  ","1","1","1","1","1","61301","0","1","19.018699999","-71.96479999 ","1","2 ","0","0","0","0","1","0","1","1","0"," ","Mixte","0","","THOMONDE","CAL","1"
"111551","Disp la Hoye "," ","0","0","0","CENTRE  ","1","1","0","1","1","61302","0","1","18.8667","-71.9507 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","THOMONDE","CAL","1"
"111552","Disp Roger Paradis"," ","0","0","0","SUD  ","1","0","0","1","1","75301","0","1","18.3423","-74.3329 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","TIBURON","CAL","1"
"111553","Maison de Naissance"," ","0","1","0","SUD  ","1","0","0","0","1","71201","0","1","18.1983","-73.82630000 ","0","4 ","0","0","0","0","1","0","1","1","0"," ","Privée","0","","TORBECK","CSL","1"
"111554","Saint joseph"," ","0","0","0","SUD  ","0","0","0","0","0","71202","0","0","18.1614","-73.80670000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","TORBECK","CAL","0"
"111555","Ducis"," ","0","0","0","SUD  ","0","1","0","1","1","71203","0","0","18.235600000","-73.88750000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","TORBECK","CAL","1"
"111556","Maillard"," ","0","0","0","SUD  ","1","0","0","1","1","71204","0","1","18.1738","-73.8322 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","TORBECK","CAL","1"
"111557","Béraud"," ","0","0","0","SUD  ","0","1","0","1","1","71205","0","0","18.206499999","-73.85980000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","TORBECK","CAL","1"
"111558","Ferme Leblanc"," ","0","0","0","SUD  ","0","1","0","1","1","71206","0","0","18.289100000","-73.88389999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","TORBECK","CAL","1"
"111560","Disp de Roche Plate"," ","0","0","0","NORD EST  ","0","0","0","1","1","43102","0","0","19.557500000","-71.97570000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","TROU DU NORD","CAL","1"
"111561","Disp de Vallières"," ","0","0","0","NORD EST  ","0","1","0","1","1","44101","0","0","19.436","-71.92069999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","VALLIERRE","CAL","1"
"111562","Disp de Grosse Roche"," ","0","0","0","NORD EST  ","0","1","0","1","1","44102","0","0","19.479099999","-71.99580000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","VALLIERRE","CAL","1"
"111564","Barbe (NF)"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","53202","0","0","19.0256","-72.4907 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","VERRETTES","CAL","0"
"111565","Bastien"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","53203","0","1","19.0472","-72.503 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","VERRETTES","CAL","1"
"111566","Desarmes"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","53204","0","1","18.992999999","-72.38960000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","VERRETTES","CSL","1"
"111567","Deschapelles"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","53205","0","0","19.082799999","-72.4953 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","VERRETTES","CAL","0"
"111569","Gabriel"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","53207","0","0","18.973299999","-72.46120000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","VERRETTES","CAL","0"
"111570","Liancourt"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","53208","0","1","19.128299999","-72.53499999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","VERRETTES","CAL","1"
"111571","Disp Marin"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","53209","0","0","19.029900000","-72.42029999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","VERRETTES","CAL","0"
"111572","Disp Christant"," ","0","0","0","ARTIBONITE  ","1","0","0","1","1","53210","0","0","18.978899999","-72.40640000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","VERRETTES","CAL","0"
"111579","Univers Centre Medical","121,Rue Vallieres Ouanaminthe ","0","0","1","NORD EST  ","0","1","0","1","0","42104","0","1",""," ","0","2 ","0","0","0","0","0","0","1","0","0","34814306 ","Privée","0","34814306","OUANAMINTHE","CAL","0"
"111580","Dispensaire Savane au Lait","savane au Lait ","0","0","0","NORD EST  ","0","1","0","1","1","42105","0","0",""," ","0","0 ","0","0","0","0","0","0","1","0","0","38361288 ","Publique","0","38361288","OUANAMINTHE","CAL","0"
"111581","Dispensaire Savanne longue","Aly ","0","0","0","NORD EST  ","0","0","0","1","1","42106","0","0",""," ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","OUANAMINTHE","CAL","0"
"111582","Dispensaire Lamine","Paris ","0","0","0","NORD EST  ","0","1","0","1","1","42202","0","0",""," ","0","0 ","0","0","0","0","0","0","1","0","0","38616704 ","Publique","0","38616704","CAPOTILLE","CAL","0"
"111583","Dispensaire Notre dame de Lourde","Fouquette ","0","0","1","NORD EST  ","1","0","0","1","1","43203","0","0",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","SAINTE SUZANNE","CAL","0"
"111584","CSL Bethesda","Eglise baptiste de grand bassin bas quartier de gd bassin ","0","0","0","NORD EST  ","1","1","1","1","1","43302","0","1","19.5727","-71.9368 ","1","0 ","0","0","0","0","0","0","1","0","0","38722119 ","Mixte","0","38722119","TERRIER ROUGE","CSL","0"
"111585","Clinique Esperance et vie","Bas du bourg ","0","0","1","NORD EST  ","1","1","0","1","1","43305","0","1",""," ","1","0 ","0","0","0","0","0","0","1","0","0","37576662 ","Privée","0","37576662","TERRIER ROUGE","CSL","0"
"111586","Sante de sante sainte Elizabeth","  ","0","0","0","NORD EST  ","1","1","0","1","1","43403","0","1",""," ","1","2 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","CARACOL","CSL","0"
"111587","SSPE de Rose Bonite","Rose bonite ","0","0","0","NORD EST  ","0","0","0","0","0","","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","CARICE","CAL","0"
"111588","Dispensaire de Pilette","Pilette ","0","0","0","NORD EST  ","0","0","0","0","0","42103","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0","36788304 ","Mixte","0","36788304","TROU DU NORD","CSL","0"
